epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,628.354,1.10252,2.94426,1.14942,0.48636,0.27391,0.31926,0.23544,0.96593,2.4324,1.04996,0.00030027,0.00030027,0.00030027
